,0,1,2,3
1758,Mamacita, Public Announcement,spotify:track:4ZUuOMlV8T3bNaiEwtoR3L,2000
1759,Burn, Jo Dee Messina,spotify:track:1OnXz5v4hVdrNLJ9N4MqzL,2000
1760,Loser, 3 Doors Down,spotify:track:1aC1IBAETh2XYGOE8kCC6t,2000
1761,Ashes By Now, Lee Ann Womack,spotify:track:6aNmHE3Kyp2sREW45vxX4O,2000
1762,The Little Girl, John Michael Montgomery,spotify:track:572R9OVMyWKBeg1hOMgSsW,2000
1763,One Woman Man, Dave Hollister,spotify:track:0r4A3zPzMHE85Bb6hpsEGl,2000
1764,Project Chick, Cash Money Millionaires,N/A,2000
1765,Babylon, David Gray,spotify:track:5jLqVCGlKNYrLqCA1Qy4FV,2000
1766,Rollin, Limp Bizkit,spotify:track:3IV4swNduIRunHREK80owz,2000
1767,Its Over Now, 112,spotify:track:769geiA8btidGHda4BBDOJ,2000
1768,Liar, Profyle,spotify:track:18jS43nfrzTvN68Q9tkjDh,2000
1769,You Shouldve Told Me, Kelly Price,spotify:track:7up0X35xEtklzoK7s445xL,2000
1770,Open My Heart, Yolanda Adams,spotify:track:61oEF8DLtIL8XwYJRRFotd,2000
1771,There Is No Arizona, Jamie O'Neal,spotify:track:3JC8cY2cecOvw51Bp61hxe,2000
1772,Promise, Jagged Edge,spotify:track:1X1KDnhTnb28tpJlgOV3lD,2000
1773,Is That Your Chick, Memphis Bleek Featuring Jay-Z & Missy Elliott,N/A,2000
1774,Girls Dem Sugar, Beenie Man Featuring Mya,N/A,2000
1775,This Everyday Love, Rascal Flatts,spotify:track:7aNsPkxjfpxr6LM2Mg5sQr,2000
1776,Original Prankster, The Offspring,spotify:track:6gfDXAX85YWdVwxpbz0npv,2000
1777,South Side, Moby Featuring Gwen Stefani,spotify:track:0KwXjf8EUmRA8csssSi9Dt,2000
1778,Wild Horses, Garth Brooks,spotify:track:1xgxGavDQDaavD60cBEv27,2000
1779,Meanwhile Back At The Ranch, The Clark Family Experience,spotify:track:2NpEN6jlCVuUBAJoptmaSF,2000
1780,But For The Grace Of God, Keith Urban,spotify:track:5jDnI5jmAqpvKwmpXP7VSj,2000
1781,A Little Gasoline, Terri Clark,N/A,2000
1782,My Love Goes On And On, Chris Cagle,spotify:track:7apaBXGNnhJ5iSGjmtVP7t,2000
1783,Oklahoma, Billy Gilman,spotify:track:2TIzsX5IvHW2ppG5PD7Qma,2000
1784,Cant Fight The Moonlight, LeAnn Rimes,spotify:track:10FP9hm2aFfAIKEopqaG9D,2000
1785,How Many Licks?, Lil' Kim Featuring Sisqo,N/A,2000
1786,Its My Life, Bon Jovi,spotify:track:0v1XpBHnsbkCn7iJ9Ucr1l,2000
1787,Go On, George Strait,spotify:track:0xwGijsqQXxQTJqIVXCFvY,2000
1788,My Baby You, Marc Anthony,spotify:track:124qDsjeZZkujOuer8gG45,2000
1789,Could It Be, Jaheim,spotify:track:1eDmhyYxYa8VG360HVPzUh,2000
1790,Feels Like Love, Vince Gill,spotify:track:1NwN25O7ajf5Ct4Dp1CAQd,2000
1791,Kiss This, Aaron Tippin,spotify:track:038jgLNIvp7QQNf5vILf5d,2000
1792,Give Me Just One Night (Una Noche), 98 Degrees,spotify:track:5AidfyuWk9NlMGLW7IJe1X,2000
1793,If I Am, Nine Days,spotify:track:0yA6uXukVZbi29GcmtK6i5,2000
1794,Put It On Me, Ja Rule Featuring Lil' Mo & Vita,N/A,2000
1795,All Good?, De La Soul Featuring Chaka Khan,N/A,2000
1796,Oh No, Mos Def & Pharoahe Monch Featuring Nate Dogg,N/A,2000
1797,Straight Up, Chante Moore,spotify:track:74ZQQZAVOrd5sENv57jfCj,2000
1798,Bounce With Me, Lil Bow Wow Featuring Xscape,N/A,2000
1799,Do You, Funkmaster Flex Featuring DMX,N/A,2000
1800,Smooth, Santana Featuring Rob Thomas,spotify:track:1Yp6SnaxRGguBjcEFarluk,1999
1801,Back At One, Brian McKnight,spotify:track:6mwA6YiKDjAUG8kWvRRUPh,1999
1802,I Wanna Love You Forever, Jessica Simpson,spotify:track:5gZEhPrN1VLqTG1nIAXeNK,1999
1803,I Knew I Loved You, Savage Garden,spotify:track:68K0qD0VDqdm0eWXsGqnvM,1999
1804,My Love Is Your Love, Whitney Houston,spotify:track:1ckU1EhAO0Nr73QYw24SWJ,1999
1805,I Need To Know, Marc Anthony,spotify:track:7ffwRz8lZyDOE4Vj58Lo72,1999
1806,Hot Boyz," Missy ""Misdemeanor"" Elliott Featuring NAS, EVE & Q-Tip",N/A,1999
1807,U Know Whats Up, Donell Jones,spotify:track:5PMKzsUsTpZZGsCcJBuhP2,1999
1808,Bring It All To Me, Blaque,spotify:track:1cjBan0t4eBk2Y5j17hdyf,1999
1809,24/7, Kevon Edmonds,spotify:track:4rZB2G955dQMcjlb7e3VNB,1999
1810,Girl On TV, LFO,spotify:track:4DJwdQDai9DLYBL9TNrEDo,1999
1811,Waiting For Tonight, Jennifer Lopez,spotify:track:5jOvmh1DYmaiBPETL6HCRY,1999
1812,What A Girl Wants, Christina Aguilera,spotify:track:5bGmuxShUba9maPswDnhCs,1999
1813,Then The Morning Comes, Smash Mouth,spotify:track:5XyPRKhXUalFpS2I5kLQBF,1999
1814,Steal My Sunshine, Len,spotify:track:4agp6oHofabdUedr0B1krj,1999
1815,Blue (Da Ba Dee), Eiffel 65,spotify:track:2yAVzRiEQooPEJ9SYx11L3,1999
1816,He Cant Love U, Jagged Edge,spotify:track:3VEZvzr84WVnoorZ4tlBSw,1999
1817,Mambo No. 5 (A Little Bit Of...), Lou Bega,spotify:track:6x4tKaOzfNJpEJHySoiJcs,1999
1818,Where My Girls At?, 702,spotify:track:4VSyH8AkIt3kaR5xIPFVVi,1999
1819,Unpretty, TLC,spotify:track:0BUoLE4o9eVahDHvTqak67,1999
1820,Meet Virginia, Train,spotify:track:4ocbH5ZJqajZIpUrqRUoue,1999
1821,Learn To Fly, Foo Fighters,spotify:track:5OQsiBsky2k2kDKy2bX2eT,1999
1822,"4, 5, 6", Sole Featuring JT Money & Kandi,N/A,1999
1823,Get It On Tonite, Montell Jordan,spotify:track:0AcLrSfAEBQcUnHOTm5pXg,1999
1824,Back That Thang Up, Juvenile Featuring Mannie Fresh & Lil' Wayne,N/A,1999
1825,Big Deal, LeAnn Rimes,spotify:track:2w7M4OrmG0Vmjo7yxi05LW,1999
1826,Get Gone, Ideal,spotify:track:0CofintZCm8MhxiOMrauiT,1999
1827,Breathe, Faith Hill,spotify:track:3y4LxiYMgDl4RethdzpmNe,1999
1828,Dancin, Guy,spotify:track:0nXh06lgpPaj5GYJZl4iUn,1999
1829,Thats The Way It Is, Celine Dion,spotify:track:63bc4JoI436mExBDiMSbos,1999
1830,He Didnt Have To Be, Brad Paisley,spotify:track:1LONTBZZRxDVx4wEvdcCLd,1999
1831,Satisfy You, Puff Daddy Featuring R. Kelly,spotify:track:4bOUi2iLe9pcveH6frB51j,1999
1832,Got Your Money, Ol' Dirty Bastard Featuring Kelis,N/A,1999
1833,Someday, Sugar Ray,spotify:track:6NcHJ23mLQKnVxQcOmT7JW,1999
1834,Hanginaround, Counting Crows,spotify:track:0LWINYMC4s8QTdDSb1B3Q3,1999
1835,Stay The Night, IMx,spotify:track:15YtixaZ1VgE3fPfXahlzD,1999
1836,Black Balloon, Goo Goo Dolls,spotify:track:3kI8fSpOQmL5ax63lBOuH3,1999
1837,Take A Picture, Filter,spotify:track:2c5wml8wsBnPfNSbCZ574T,1999
1838,Shake Your Bon-Bon, Ricky Martin,spotify:track:1yKDl9K9lrbIFSpPBzEQtb,1999
1839,If You Love Me, Mint Condition,spotify:track:3VZMAx8GdrO73kvTZDD8rU,1999
1840,When I Said I Do, Clint Black,spotify:track:6NBaOUmCVpNAaqBDFiJkCn,1999
1841,You Can Do It, Ice Cube Featuring Mack 10 & Ms. Toi,N/A,1999
1842,15 Minutes, Marc Nelson,N/A,1999
1843,Dont Say You Love Me, M2M,spotify:track:65i1UPsUtPlEVzewEZR6sY,1999
1844,Amazed, Lonestar,spotify:track:6iNcyWk5iUEY7P9zeTc5hm,1999
1845,What Do You Say, Reba,spotify:track:1VzMmTHleeqZ5iep2HQ6Jj,1999
1846,The Christmas Song (Chestnuts Roasting On An Open Fire), Christina Aguilera,N/A,1999
1847,Got To Get It, Sisqo Featuring Make It Hot,N/A,1999
1848,Shes So High, Tal Bachman,spotify:track:7mnGQesk1TzQLzQ9bYWZPR,1999
1849,Thank God I Found You, Mariah Carey Featuring Joe & 98 Degrees,N/A,1999
1850,Heartbreaker, Mariah Carey Featuring Jay-Z,N/A,1999
1851,Cowboy Take Me Away, Dixie Chicks,spotify:track:3rXCZRMiMZp0feGcYXpwYX,1999
1852,(You Drive Me) Crazy, Britney Spears,spotify:track:1DSJNBNhGZCigg9ll5VeZv,1999
1853,My Best Friend, Tim McGraw,spotify:track:3JEPfsHlaIfPsB6I8BY4Sl,1999
1854,Pop A Top, Alan Jackson,spotify:track:3KIUKvwteP1HFA5UcvvL11,1999
1855,Angels, Robbie Williams,spotify:track:1M2nd8jNUkkwrc1dgBPTJz,1999
1856,All Things Considered, Yankee Grey,spotify:track:6UFpbLu6DpxTZzCHlb1A1j,1999
1857,Will 2K, Will Smith Featuring K-Ci,N/A,1999
1858,All The Small Things, Blink-182,spotify:track:7yCPwWs66K8Ba5lFuU2bcx,1999
1859,I Love You, Martina McBride,spotify:track:2WNNMbA9vD52uU3N0iNBfc,1999
1860,Higher, Creed,spotify:track:1ZozJfi8u9cO2Ob8KwiwNT,1999
1861,Bling Bling," B.G. Featuring Baby, Turk, Mannie Fresh, Juvenile & Lil' Wayne",N/A,1999
1862,Caught Out There, Kelis,spotify:track:1nZkrUFLq265za9lofFO3p,1999
1863,Deep Inside, Mary J. Blige,spotify:track:5hXIG7ldYtrTPV7Unonr8N,1999
1864,Something Like That, Tim McGraw,spotify:track:1zG6cEmeo4rv7Old8XD7vC,1999
1865,Gotta Man, Eve,spotify:track:5GDzpCJAhKjfzMEiXpYdhl,1999
1866,Rhythm Divine, Enrique Iglesias,spotify:track:067sYyLu6IdRP5bCubdSfl,1999
1867,Home To You, John Michael Montgomery,spotify:track:7qNHVajTi58llklLm4dMeA,1999
1868,Sexual (Li Da Di), Amber,spotify:track:4jCWcK6PhbnzOCAFJEztUm,1999
1869,Larger Than Life, Backstreet Boys,spotify:track:6sbXGUn9V9ZaLwLdOfpKRE,1999
1870,None Of Ur Friends Business, Ginuwine,spotify:track:6t8JpJtI0PgVRSuMDGWZlH,1999
1871,Bug A Boo, Destiny's Child,spotify:track:3iZizHVmWHdaJbvcU65S6x,1999
1872,The Chemicals Between Us, Bush,spotify:track:2jOdqw7a9uV1s256FXXR4W,1999
1873,She Thinks My Tractors Sexy, Kenny Chesney,spotify:track:3QV7NYkrmV0Q0IHdFJw9hO,1999
1874,Left & Right, D'Angelo Featuring Method Man And Redman,N/A,1999
1875,There She Goes, Sixpence None The Richer,spotify:track:43z6scIZU2QcEieMQFAJRG,1999
1876,We Cant Be Friends, Deborah Cox With R.L.,spotify:track:3LI6k1TF0FQbRgUn58GPeP,1999
1877,N 2 Gether Now, Limp Bizkit Featuring Method Man,N/A,1999
1878,The Great Beyond, R.E.M.,spotify:track:4yJpdUEMscNT5O7b9LQl6h,1999
1879,Smile, Lonestar,spotify:track:5pQgtblU1iZdRt651MFI2f,1999
1880,Come On Over, Shania Twain,spotify:track:0IF0vGwaJQ8ZCh0QxhW6OV,1999
1881,The Rockafeller Skank, Fatboy Slim,spotify:track:7mCQK9YB25WZw1saUjfL4e,1999
1882,Say My Name, Destiny's Child,spotify:track:7H6ev70Weq6DdpZyyTmUXk,1999
1883,Tha Block Is Hot, Lil' Wayne Featuring Juvenile & B.G.,N/A,1999
1884,Music Of My Heart, 'N Sync & Gloria Estefan,spotify:track:1tU7Qoiy33Qy3u2stCjPZE,1999
1885,No More Rain (In This Cloud), Angie Stone,spotify:track:6mZI2vbLv1UvlclwDQ4uvc,1999
1886,Guerrilla Radio, Rage Against The Machine,spotify:track:1wsRitfRRtWyEapl0q22o8,1999
1887,Notorious B.I.G., The Notorious B.I.G. Featuring Puff Daddy & Lil' Kim,N/A,1999
1888,Auld Lang Syne, Kenny G,spotify:track:7h4FywzqhgZrrvpiLDJ2vw,1999
1889,Give You What You Want (Fa Sure), Chico DeBarge,spotify:track:2ZDxfuXmTIRCdXChbtHpW9,1999
1890,Steam, Ty Herndon,spotify:track:2sPXJCnKyQ1SWjc2JdFnQK,1999
1891,The Greatest Romance Ever Sold, Prince,spotify:track:57eeWDF7qaIFj9q8oy9lfi,1999
1892,I Want It All, Warren G Featuring Mack 10,N/A,1999
1893,"Live, Laugh, Love", Clay Walker,spotify:track:68AhslXGVDKUUyHnDkORGF,1999
1894,Re-arranged, Limp Bizkit,spotify:track:6IPJ7LeWIOhxPW8Sq3nIGc,1999
1895,One Night Stand, J-Shin Featuring LaTocha Scott,spotify:track:2DAMyjwmmMDcyPUR0xt5i4,1999
1896,Deck The Halls, SHeDAISY,spotify:track:3MAQlKrBxFN5QXR7SqxYQh,1999
1897,Still D.R.E., Dr. Dre Featuring Snoop Dogg,N/A,1999
1898,L.A. Song, Beth Hart,spotify:track:0rxPuXU5yYBNEAq2EobOJx,1999
1899,NAStradamus, Nas,spotify:track:5IUceLAshLX0OSTAdSLcPv,1999
1900,Im Your Angel, R. Kelly & Celine Dion,spotify:track:60O6EeffPuqKULoa4Bf4IK,1998
1901,Nobodys Supposed To Be Here, Deborah Cox,spotify:track:51QxenFmXlJXUN9mpvxlaL,1998
1902,Lately, Divine,spotify:track:1DYDQQY0G8VsQFrcRttYLP,1998
1903,From This Moment On, Shania Twain,spotify:track:7n2vETKqnlDt4670aVs5n5,1998
1904,...Baby One More Time, Britney Spears,spotify:track:3MjUtNVVq3C8Fn0MP3zhXa,1998
1905,Because Of You, 98 Degrees,spotify:track:7xoN94HgqWTerSUbG5Hf9O,1998
1906,Doo Wop (That Thing), Lauryn Hill,spotify:track:0uEp9E98JB5awlA084uaIg,1998
1907,Love Like This, Faith Evans,spotify:track:7MQywXGHEev7JmwwIzMcao,1998
1908,Have You Ever?, Brandy,spotify:track:6tBD4yjOf9P8rWwUlXdJFm,1998
1909,Lullaby, Shawn Mullins,spotify:track:70L4pGAmYv0pTADrgsIxpI,1998
1910,Goodbye, Spice Girls,spotify:track:6ZNw9Cnc85OeHZrjMAZJfY,1998
1911,Trippin, Total Featuring Missy Elliott,N/A,1998
1912,Save Tonight, Eagle-Eye Cherry,spotify:track:1t2Hq2WIBcZINOEnK6mdJG,1998
1913,This Kiss, Faith Hill,spotify:track:5EYWGM3Ns3iYew8ws0FatB,1998
1914,Hands, Jewel,spotify:track:1Nchgvmv9DUrB8X1n442EH,1998
1915,Jumper, Third Eye Blind,spotify:track:3354J49VpkbZJho7Ztdzpw,1998
1916,Slide, Goo Goo Dolls,spotify:track:0nnwn7LWHCAu09jfuH1xTA,1998
1917,Iris, Goo Goo Dolls,spotify:track:6vrUTGn5p8IrfTZ0J6sIVM,1998
1918,The First Night, Monica,spotify:track:5rWzxloNXvbRPhlC1O2b6T,1998
1919,Can I Get A..., Jay-Z Featuring Amil (Of Major Coinz) & Ja,N/A,1998
1920,Love Me, 112 Featuring Mase,N/A,1998
1921,Ill Be, Edwin McCain,spotify:track:5K7AMlpc4796JRWXb26nCV,1998
1922,How Deep Is Your Love, Dru Hill Featuring Redman,N/A,1998
1923,My Favorite Mistake, Sheryl Crow,spotify:track:0KmylOmsEL1Lqo8GDP80LJ,1998
1924,Take Me There, BLACKstreet & Mya Featuring Mase & Blinky Blink,N/A,1998
1925,Thank U, Alanis Morissette,spotify:track:3CVDronuSnhguSUguPoseM,1998
1926,One Week, Barenaked Ladies,spotify:track:1C0pmryC2MdXfa7MZ9uIrU,1998
1927,Angel, Sarah McLachlan,spotify:track:3xZMPZQYETEn4hjor3TR1A,1998
1928,Are You That Somebody?, Aaliyah,spotify:track:1e1PA4tmIxlXfNE1ITgUDU,1998
1929,Miami, Will Smith,spotify:track:6e8Ou0wiqAzIpWb2eSxll8,1998
1930,Inside Out, Eve 6,spotify:track:4GiVcDqNQI0fc0yYuRGH9m,1998
1931,Too Close, Next,spotify:track:5IFCyWplye09HytIP80RCF,1998
1932,Touch It, Monifah,spotify:track:3upCmUgdchN3u0vkedbC5S,1998
1933,(God Must Have Spent) A Little More Time On You, 'N Sync,spotify:track:72otaqywVqwyXaCjk75JKm,1998
1934,Hard Knock Life (Ghetto Anthem), JAY-Z,spotify:track:5sTQv8BMcf6bpEZoNSbETZ,1998
1935,These Are The Times, Dru Hill,spotify:track:0OMmiWMwsCNtpQ5aP6fdp9,1998
1936,Angel Of Mine, Monica,spotify:track:1AM1o0mKbgAK5oMpY8B3Z7,1998
1937,Changes, 2Pac,spotify:track:1ofhfV90EnYhEr7Un2fWiv,1998
1938,Youre Beginning To Get To Me, Clay Walker,spotify:track:0cwJIOwflRPDTcmz2ApX0B,1998
1939,Someone You Used To Know, Collin Raye,spotify:track:022rVz5n3Ga5CelWqme1Sb,1998
1940,The Power Of Good-Bye, Madonna,spotify:track:01VFDkHBNJcCNUjzD3flWg,1998
1941,Pushin Weight, Ice Cube Featuring Mr. Short Khop,N/A,1998
1942,Hold Me, Brian McKnight Featuring Tone & Kobe Bryant,N/A,1998
1943,Youre Easy On The Eyes, Terri Clark,spotify:track:1FcmI2jcWwKA999bsuOtzx,1998
1944,All The Places (I Will Kiss You), Aaron Hall,spotify:track:5zJAnQ1NFfks3SRbIRLVSM,1998
1945,Ghetto Cowboy, Mo Thugs Family Featuring Bone Thugs-N-Harmony,N/A,1998
1946,I Dont Want To Miss A Thing, Mark Chesnutt,spotify:track:3FN7JMZaaQ9lSzIaan0YZ1,1998
1947,There You Have It, BlackHawk,spotify:track:5iYhLXMXR4r335x9MrTvRE,1998
1948,Wrong Again, Martina McBride,spotify:track:2grwz4trMgDLOfEITQgAv3,1998
1949,Husbands And Wives, Brooks & Dunn,spotify:track:6wOmKQnTYvJfaUrJixGeLL,1998
1950,Right On The Money, Alan Jackson,spotify:track:0wRx3vTTQAvvZcfIoOix3n,1998
1951,You Get What You Give, New Radicals,spotify:track:1Cwsd5xI8CajJz795oy4XF,1998
1952,Fly Away, Lenny Kravitz,spotify:track:1OxcIUqVmVYxT6427tbhDW,1998
1953,For You I Will, Aaron Tippin,spotify:track:0A9UuGGkuYnRy9JqMBSAWb,1998
1954,Let Me Let Go, Faith Hill,spotify:track:4HuBioo0RnWcqCDeyg8bGL,1998
1955,When You Believe, Whitney Houston & Mariah Carey,spotify:track:3EMaHYqplQktPsmmbr0Sms,1998
1956,"Spirit Of A Boy, Wisdom Of A Man", Randy Travis,spotify:track:1R1SbRYJsZzvjk5y22BsCV,1998
1957,Rosa Parks, OutKast,spotify:track:0shK5iZQppbHPQYiy60xs9,1998
1958,Pretty Fly (For A White Guy), The Offspring,spotify:track:3SFXsFpeGmBTtQvKiwYMDA,1998
1959,For A Little While, Tim McGraw,spotify:track:6SvT6aiC3gfSZsNZBpPH4c,1998
1960,Westside, TQ,spotify:track:6I3LsZncKrJG9mwv12FCEg,1998
1961,Come And Get With Me, Keith Sweat Featuring Snoop Dogg,N/A,1998
1962,It Must Be Love, Ty Herndon,spotify:track:4clg6kDhG2jceRFk8nqqRg,1998
1963,We Really Shouldnt Be Doing This, George Strait,spotify:track:6h6SWd2ee49x8FcnKOQ032,1998
1964,Stand Beside Me, Jo Dee Messina,spotify:track:6bZOZIVFWpCydhyXrqP1iR,1998
1965,No Place That Far, Sara Evans,spotify:track:0Rg5tIACULED7Jv2sEzWSd,1998
1966,Wide Open Spaces, Dixie Chicks,spotify:track:6cjwec9ii5uLK7CDfPBYt1,1998
1967,Hold On To Me, John Michael Montgomery,spotify:track:2mlSQ1JZkgptStT9PXArjh,1998
1968,Sweetest Thing, U2,spotify:track:7ndGFo9nZ108KPgXtfYWCe,1998
1969,Home Alone, R. Kelly Featuring Keith Murray,N/A,1998
1970,Wherever You Go, Voices Of Theory,spotify:track:4G3HuXbtn7AwtW4aCIaMxx,1998
1971,I Dont Want To Miss A Thing, Aerosmith,spotify:track:225xvV8r1yKMHErSWivnow,1998
1972,Wrong Night, Reba,spotify:track:1Gq3mRTcdLJ6dnXu7YyXii,1998
1973,Its All Been Done, Barenaked Ladies,spotify:track:3dnY1Rl8JnjP1ZDFGrDzfh,1998
1974,Fly (The Angel Song), The Wilkinsons,spotify:track:48jSA0lHI6q7v4DhK23mYz,1998
1975,Unbelievable, Diamond Rio,spotify:track:2hgo2myEoUnwa9EpHwEsQj,1998
1976,Believe, Cher,spotify:track:2goLsvvODILDzeeiT4dAoR,1998
1977,Father Of Mine, Everclear,spotify:track:2hx4ptqsE8dboLH3NCLmaN,1998
1978,When A Womans Fed Up, R. Kelly,spotify:track:015A6ZcNAWSSuwY7iDcD1b,1998
1979,What Its Like, Everlast,spotify:track:0kEQwPz9SrMN8E5iL9cxQL,1998
1980,Never There, Cake,spotify:track:7aKWgpecgLEqisWcXPElDl,1998
1981,Angel In Disguise, Brandy,spotify:track:7i3ny5vn8tpAo1Gr178AK5,1998
1982,"Luv Me, Luv Me", Shaggy Featuring Janet,N/A,1998
1983,Heartbreak Hotel, Whitney Houston Feat. Faith Evans & Kelly Price,spotify:track:7eUKT0P0PPZBDOS8uDdySa,1998
1984,Back 2 Good, matchbox 20,spotify:track:64XSAtXpCJUmadm3fkpH4z,1998
1985,Faded Pictures, Case & Joe,spotify:track:6rL6u6CW9rvFCMHm9FMvuf,1998
1986,Hooch, Everything,spotify:track:0hRK7UKSKVS5a18mxYT6pO,1998
1987,Fire Escape, Fastball,spotify:track:2jqua17r7DJuqRXl1uJwJM,1998
1988,My Little Secret, Xscape,spotify:track:0mIuIBLkaRvPCz6A0mPqbM,1998
1989,Where The Green Grass Grows, Tim McGraw,spotify:track:0nDjzA4kns1QOWPXuOn6Xw,1998
1990,Its The Things You Do, Five,spotify:track:4lWCP7IA9dQJGbOdKbVx61,1998
1991,Lean On Me," Kirk Franklin Featuring Mary J. Blige, Bono, R. Kelly, Crystal Lewis & The Family",N/A,1998
1992,Its Your Song, Garth Brooks,spotify:track:68gWPZFFp3tIsEJ2XxmIRZ,1998
1993,Celebrity Skin, Hole,spotify:track:2V4Bc2I962j7acQj1N0PiQ,1998
1994,Dont Laugh At Me, Mark Wills,spotify:track:2nWKk3ACZN7exdamcHvGMU,1998
1995,A Little Past Little Rock, Lee Ann Womack,spotify:track:3Xl5apC8UhqZ1FZ7u3HHfO,1998
1996,Cant Get Enough, Willie Max Featuring Raphael Saadiq,N/A,1998
1997,How Do You Fall In Love, Alabama,spotify:track:0o4ctC5hSR9QY4bSTxF2kU,1998
1998,Here We Come," Timbaland Featuring Missy ""Misdemeanor"" Elliott & Magoo",N/A,1998
1999,If I Lost You, Travis Tritt,spotify:track:4BT0ltNgL8JljaedanwyVT,1998
2000,Candle In The Wind 1997/Something About The Way You Look Tonight, Elton John,spotify:track:5LjSxAIKwyZvQqJ04ZQ0Da,1997
2001,How Do I Live, LeAnn Rimes,spotify:track:7BD50ATrF3Vab5FQy7vtK8,1997
2002,You Make Me Wanna..., Usher,spotify:track:47TqCCnEliDp8NRDyIQoQq,1997
2003,My Body, LSG,spotify:track:6PyLw3l6ndolBrTPQp3Ibm,1997
2004,Feel So Good, Mase,spotify:track:7hfRrdFJgFKK3cJ4rmkecE,1997
2005,My Love Is The Shhh!, Somethin' For The People Featuring Trina & Tamara,N/A,1997
2006,Tubthumping, Chumbawamba,spotify:track:5YScXJKtefsgdskIy60N7A,1997
2007,Been Around The World, Puff Daddy & The Family (Feat. The Notorious B.I.G. & Mase),N/A,1997
2008,Together Again, Janet,spotify:track:1GrikfH0jDejDvrxo84n4P,1997
2009,Show Me Love, Robyn,spotify:track:6SluaPiV04KOaRTOIScoff,1997
2010,I Will Come To You, Hanson,spotify:track:6ZIuoDs3i1KjKurJf9miSs,1997
2011,Truly Madly Deeply, Savage Garden,spotify:track:013AWvizllIUEC2FOBzOnh,1997
2012,A Song For Mama, Boyz II Men,spotify:track:6FuJokk9FHx0E00SZ8ib8X,1997
2013,I Dont Want To Wait, Paula Cole,spotify:track:5MDQNJ7SZTytJwCbWKqJDL,1997
2014,All Cried Out, Allure Featuring 112,N/A,1997
2015,Butta Love, Next,spotify:track:6fRLVZ4jKzuqyDPlIdbq9q,1997
2016,The One I Gave My Heart To, Aaliyah,spotify:track:1MuUDdyPF7DiM29VAsj4E5,1997
2017,Foolish Games/You Were Meant For Me, Jewel,N/A,1997
2018,4 Seasons Of Loneliness, Boyz II Men,spotify:track:027tq4cWr0kRxLTfdxvM1L,1997
2019,Spice Up Your Life, Spice Girls,spotify:track:5qGwqO0lkbBXw4xNfzT7SF,1997
2020,Sock It 2 Me," Missy ""Misdemeanor"" Elliott Featuring Da Brat",N/A,1997
2021,Were Not Making Love No More, Dru Hill,spotify:track:0fW2lTbzO1dcd2uahQUtwV,1997
2022,I Do, Lisa Loeb,spotify:track:014Y7CPce02N9bir2M1ePw,1997
2023,I Dont Ever Want To See You Again, Uncle Sam,spotify:track:4oJEy4qDPwDk5ac26yEMeL,1997
2024,Semi-Charmed Life, Third Eye Blind,spotify:track:42et6fnHCw1HIPSrdPprMl,1997
2025,Quit Playing Games (With My Heart), Backstreet Boys,spotify:track:1nRwyxNsqCLeA17qR8Nfxx,1997
2026,What About Us, Total,spotify:track:6Ph7bndA7A5ExoHIZPX4TJ,1997
2027,Criminal, Fiona Apple,spotify:track:6PNvv1dmDbOWrAYwEcuKBX,1997
2028,All For You, Sister Hazel,spotify:track:2skmOCFU64Bg7Ytkgwliwe,1997
2029,Mo Money Mo Problems, The Notorious B.I.G. Featuring Puff Daddy & Mase,spotify:track:5JaxKJIpDdT8WrWZ5hHXcs,1997
2030,Hows It Going To Be, Third Eye Blind,spotify:track:3Uvx1TO0Kg5HgGPk58lHXv,1997
2031,Breaking All The Rules, She Moves,spotify:track:3CZn2rXk4N3nLeu2nmlFC5,1997
2032,Building A Mystery, Sarah McLachlan,spotify:track:3ozomn4PrGEKEuusxX2HpC,1997
2033,If I Could Teach The World, Bone Thugs-N-Harmony,spotify:track:4fupWy6EgMEsEGFXh7vCc9,1997
2034,Lollipop (Candyman), Aqua,spotify:track:5tnqSEWM3EKoEtjSZpmHcH,1997
2035,Heaven, Nu Flavor,spotify:track:0zLMsK6UeAP4KrbekFbHvC,1997
2036,Ill Be Missing You, Puff Daddy & Faith Evans Featuring 112,spotify:track:0jKMnHAycHc9qO6R6UyhMc,1997
2037,They Like It Slow, H-Town,spotify:track:2XoAEpBuM4AtQIQYUEowRy,1997
2038,Honey, Mariah Carey,spotify:track:5NaOWLOmVjcA3M5spRATN9,1997
2039,"No, No, No", Destiny's Child,spotify:track:5kHgrRO3hMDPehtH9VhYQc,1997
2040,I Care Bout You, Milestone,spotify:track:233POLJOaKhnys7vDP1Dvt,1997
2041,Invisible Man, 98 Degrees,spotify:track:5EOGZmuU56m3fFhqr4HCLe,1997
2042,No Tengo Dinero, Los Umbrellos,spotify:track:1pXH8JhPpk0rTqDc4bHcPU,1997
2043,Going Back To Cali, The Notorious B.I.G.,spotify:track:53duuSwaLOZuIrELvZXqLH,1997
2044,2 Become 1, Spice Girls,spotify:track:36AWdhZIGLUTkWpJDhe7va,1997
2045,Everything, Mary J. Blige,spotify:track:3CbnA6S33amyRNmgmfi33H,1997
2046,Sunny Came Home, Shawn Colvin,spotify:track:4mOxpj82q6n3EO7HBZCelX,1997
2047,So Help Me Girl, Gary Barlow,spotify:track:2w5LklpExm5yUuQDrnQIef,1997
2048,The Memory Remains, Metallica,spotify:track:0vhOJ8a3M2LWnBNrDXJKDl,1997
